% Model,TWA_96MHz_flat_compare_plasma_for_Sij.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 18 2024, 00:41"
% Table,Table 8 - Global Matrix Evaluation 1
% freq (MHz),S-parameter (1),,,,,,,
96,-0.3554592814724622+0.8981469838923594i,0.22089086897167384+0.07854210986107593i,0.06461363993924431-0.006868656580919661i,0.016595406508254612-0.00901353359297511i,0.003681601497365522-0.004195246518206367i,6.3457582855922E-4-0.0015310412446497273i,4.10239882920342E-5-4.911534193084936E-4i,-2.7559144339216633E-5-1.4540990357063272E-4i
,0.22089086933039087+0.07854213462767454i,-0.35198591168023696+0.8696682191058466i,0.21875075161661825+0.07114983769163465i,0.06330981735256443-0.008603643767025004i,0.01606867014548361-0.009361978312391422i,0.003502607129782043-0.004243648763496928i,5.83235304404137E-4-0.0015303659028712059i,4.112717802559059E-5-4.91197878719228E-4i
,0.06461348059404243-0.006868879220061811i,0.21875065898899282+0.07114940785543004i,-0.35335620693858016+0.8680166962648427i,0.21830254316966896+0.07087537995698594i,0.0631632008429951-0.008644612749802532i,0.01602441157678661-0.009363027239317995i,0.0035022105912149624-0.004242935471191829i,6.348933245308255E-4-0.0015308214481496221i
,0.01659520083489739-0.009013601094592644i,0.0633095417166152-0.008603913621652427i,0.21830249161851403+0.07087521227904078i,-0.35344080039315195+0.8679721653101304i,0.2183652064986726+0.07092241609238081i,0.0631895314691813-0.008651451636777812i,0.016073174365847785-0.009364976588914562i,0.0036838215993682958-0.004196212228195984i
,0.0036815178232638174-0.004195222064461342i,0.01606850125198743-0.009362011798660115i,0.06316318313708191-0.008644634134479006i,0.21836525498110995+0.07092255309934105i,-0.3535281868350488+0.8679230392958636i,0.2183613187563972+0.0708817464549213i,0.06331753587038261-0.008606186983960885i,0.016600838328765972-0.009012725068441826i
,6.345527213689959E-4-0.0015310135667774589i,0.0035025368069984838-0.004243619330608284i,0.016024416488524353-0.009363027816459668i,0.06318962233020829-0.008651367600075194i,0.21836133363995647+0.07088180535099609i,-0.3531733731268448+0.8680630659916087i,0.2187842808528321+0.07115012678930342i,0.06463294075360417-0.006859049040587147i
,4.102439990761852E-5-4.911549493201093E-4i,5.832370442233461E-4-0.0015303679137842112i,0.0035022875823278615-0.004242967942122832i,0.016073405520983464-0.009364929034132238i,0.06331777905856353-0.008605942304934883i,0.21878437024052275+0.07115061399272186i,-0.3521028942627441+0.8696094124936241i,0.22089153820039997+0.07862795248009365i
,-2.7559071447328327E-5-1.454095341782975E-4i,4.112683434791384E-5-4.911966479167572E-4i,6.349155514908451E-4-0.0015308488316335982i,0.0036839275644432097-0.004196242672314808i,0.016600998467009766-0.00901267036391564i,0.06463308538864965-0.006858823593404207i,0.22089153860241667+0.07862785272904543i,-0.3558682566850385+0.8980844723357198i
