% Model,TWA_96MHz_flat_plasma_for_Sij.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 4 2024, 22:19"
% Table,Table 5 - Global Matrix Evaluation 1
% freq (MHz),S-parameter (1),,,,,,,
96,0.20211193226326143+0.80641646155746i,0.4861368677535356-0.13634435793308097i,0.12311273300854549-0.16863883572817975i,0.00295009056803424-0.08782663938807408i,-0.017640098837953734-0.031901709188476506i,-0.012198189701094188-0.007999882928659822i,-0.00545282083634937-7.687386751302195E-4i,-0.0019469298127111686+4.23922443936654E-4i
,0.48613687696775076-0.13634436977410835i,0.043025685725755734+0.7182036595716704i,0.41439595241645544-0.12486822712692736i,0.10171899673439672-0.14792079388691365i,-1.2218742685326793E-4-0.0759031962533014i,-0.016510226376199942-0.02720566015010475i,-0.011263654071079878-0.006596751931252731i,-0.00545419476777398-7.682458312444459E-4i
,0.12311306891397965-0.16863892424624943i,0.414396008164919-0.1248682160631735i,0.022031576494593256+0.7395607645920305i,0.41258649734526126-0.11230835736779124i,0.10340953427129394-0.14300118871544862i,0.0011651316712637302-0.07461755222313293i,-0.016531779099711666-0.027198808313549386i,-0.012212013001787675-0.007992872482373833i
,0.002950277095800564-0.08782657661626725i,0.10171837575263158-0.1479207814456572i,0.4125858764119011-0.11230872488026875i,0.023187155845573237+0.744807582005102i,0.41294980731033276-0.11098429652396527i,0.10335744290746225-0.14299425455517165i,-1.9108530351643425E-4-0.07590116673372166i,-0.01768321990849438-0.03189310115119714i
,-0.017640098002887995-0.03190174196598861i,-1.2298649814722768E-4-0.07590328891197103i,0.10340905666253435-0.14300159364323556i,0.41294974666557693-0.11098405437346115i,0.024070500014620855+0.7446183463711964i,0.41268858193588054-0.11266956301964857i,0.10157209615939146-0.14816956300253895i,0.0028042540624071874-0.0879316435212172i
,-0.012197986142841424-0.007999713014193775i,-0.016510821981903474-0.027206005071791946i,0.0011648157424298123-0.07461810180258706i,0.10335716626336428-0.1429940096039264i,0.4126883669756556-0.11266971089682132i,0.022221400777062472+0.7393066689266957i,0.4144409460857686-0.12528498390656467i,0.12302271435628057-0.168936908909535i
,-0.00545236372488094-7.685542483611489E-4i,-0.011263946381660174-0.00659722964515778i,-0.016532090993674052-0.027199246542381535i,-1.9132372961109132E-4-0.07590072337652766i,0.10157182100346995-0.1481695584740331i,0.41444111530529487-0.12528494789076686i,0.043709753931593896+0.7177627099119858i,0.48635953862401504-0.13700357821836048i
,-0.0019473926749593855+4.248572318024175E-4i,-0.005454582138004299-7.677953632194253E-4i,-0.012212189708391389-0.00799254437274002i,-0.017683006054737417-0.031892203984416494i,0.002803825877279482-0.08793150912207767i,0.12302272313818512-0.16893702088711132i,0.48635901956223665-0.13700352069696511i,0.20291658982672892+0.8059085308985039i
