% Model,TWA_Ragonal_like_plasma_for_Sij.mph
% Version,COMSOL 6.2.0.339
% Date,"Jun 20 2024, 18:51"
% Table,Table 8 - Global Matrix Evaluation 1
% freq (MHz),S-parameter (1),,,,,,,,,,
96,0.23238702914478288+0.8127057688436646i,-3.1154130482226916E-7+9.396655934431443E-8i,0.37906663246867445-0.37501715347935943i,-0.016825661879296416-0.025307496757745424i,-0.0026708381414881533-9.87361782850409E-4i,-4.10300842817345E-4-1.3638776516906092E-4i,-9.739332121663575E-5-4.6924593853591654E-5i,-2.9227354544822168E-5-1.5875690685795357E-5i,-9.516798513102159E-6-5.30656130027739E-6i,-3.225590085418273E-6-1.7911313964213564E-6i,-1.0552152596602082E-6-6.558777577707786E-7i
,-3.119769848613894E-7+9.538656206887416E-8i,0.2324060520691811+0.8127088922349968i,-1.052721838211327E-6-6.628392638281231E-7i,-3.218557189345944E-6-1.7930016699184914E-6i,-9.69050717076886E-6-5.463808161892589E-6i,-2.8973560028105424E-5-1.5921422927857465E-5i,-9.653468503455601E-5-4.670613006851706E-5i,-4.092251185939615E-4-1.3560005263043434E-4i,-0.002702254829554472-0.0010073597156768901i,-0.01683438943966489-0.025305900015990306i,0.37895713619371685-0.3750713472174996i
,0.37900514535291113-0.3751270237426555i,-1.0494487892120567E-6-6.463541408393768E-7i,0.8043210557979806+0.24113374206407995i,0.02127042058130145-0.09934211686897935i,-0.0038853285649395014-0.008693241427711683i,-6.149522786914935E-4-0.0013012551157281262i,-1.0874137726842605E-4-3.437110565000111E-4i,-2.794929577173795E-5-1.0748082317411395E-4i,-8.642860121522101E-6-3.535313532322539E-5i,-2.887217506100957E-6-1.1978706844303328E-5i,-7.158022673546806E-7-4.03339718789534E-6i
,-0.016829270971446895-0.025325736266683923i,-3.242917322329406E-6-1.7933395930534082E-6i,0.02121305698824551-0.09955610241402658i,0.9723253887622888+0.18119452327942023i,0.019010636654269376-0.10814148592125564i,-0.004643204457094518-0.009238547547602814i,-7.265850654753958E-4-0.0013393135782979028i,-1.3546466851034326E-4-3.5245188691843853E-4i,-3.557491813868029E-5-1.0993346289580142E-4i,-1.1127856090091338E-5-3.6392404073815714E-5i,-2.877026697727552E-6-1.2140105562513252E-5i
,-0.002704512522755446-0.00101053732830966i,-9.571271861869563E-6-5.313619469990073E-6i,-0.0038182938849204077-0.008545377361340267i,0.01899796122115063-0.10810294927602956i,0.9716366841413201+0.18201593206344888i,0.018974601188267225-0.10804531805579497i,-0.004636231877105896-0.009223223375023001i,-7.316037017126684E-4-0.001336224502001391i,-1.3672335844984608E-4-3.4813609423920105E-4i,-3.549374759033711E-5-1.0987349110659308E-4i,-8.724359801736478E-6-3.5951792750272716E-5i
,-4.105752939241927E-4-1.3937112840608647E-4i,-2.9394492216996146E-5-1.5874203793546214E-5i,-5.448160263820448E-4-0.0013011844467957713i,-0.004639606857625079-0.009236781058721551i,0.019180339259271328-0.10823269041031987i,0.9717507127550472+0.18129411369595635i,0.01910545056764702-0.10803351493592321i,-0.00460988391926939-0.009225512740141195i,-7.343093377431051E-4-0.0013320714876952848i,-1.3413120382582022E-4-3.5058458914376516E-4i,-2.8144551061661973E-5-1.1062936344500433E-4i
,-9.781998488439875E-5-4.7994845655721266E-5i,-9.791988179794508E-5-4.7100775915168155E-5i,-9.711863232743193E-5-3.541946221147948E-4i,-7.348969169715789E-4-0.0013316394388982941i,-0.0045647865804926795-0.009017098631544863i,0.019047610596835705-0.10796227011295899i,0.9719214402436954+0.1813873865983496i,0.01903298048984509-0.10797461372628747i,-0.00467100997239538-0.009235558405188063i,-7.346865413580395E-4-0.0013229662798024272i,-9.930309766942688E-5-3.5853634565732813E-4i
,-2.970446758820629E-5-1.6229712234328054E-5i,-4.110910889161469E-4-1.3923472076386639E-4i,-2.642234252249813E-5-1.1004012830060892E-4i,-1.360292506454563E-4-3.4814198416941816E-4i,-6.243753199042675E-4-0.0013238511864885228i,-0.004666947403547558-0.009231984131924558i,0.018966671579818174-0.10800646190404205i,0.9720452344458668+0.18133491119970183i,0.01896946086472129-0.10806105405777644i,-0.00469990432526517-0.009215002057732635i,-5.253368518679232E-4-0.0013098139546244604i
,-9.705776301163944E-6-5.3593871379587084E-6i,-0.0027038682132565594-0.001010978349349045i,-8.000758469092796E-6-3.574482361859911E-5i,-3.5769531491227876E-5-1.0903339838838695E-4i,-1.1215937194811582E-4-3.6801834816939697E-4i,-7.533306419122044E-4-0.0013118900376680885i,-0.004722079416614369-0.009205789952743156i,0.01881945425134243-0.10812755525375338i,0.9721787472160244+0.18132425761878215i,0.01886573459218635-0.10816226760906543i,-0.00380285555576236-0.008558540882057958i
,-3.2690454713072348E-6-1.7884044223057347E-6i,-0.016825459299219175-0.025325886630498874i,-2.7304240082169772E-6-1.2170186135442634E-5i,-1.107307363255744E-5-3.624322256174328E-5i,-3.423308308504906E-5-1.1501401418534975E-4i,-1.3398863756022527E-4-3.465440780401273E-4i,-7.328374720222946E-4-0.001321205568327674i,-0.004667833780061997-0.00921907218486079i,0.019068679201060406-0.10803313350015525i,0.9722752196022559+0.18119700370560252i,0.021191511502676664-0.09971226978136839i
