% Model,TWA_Ragonal_like_plasma_for_Sij.mph
% Version,COMSOL 6.2.0.339
% Date,"Jun 26 2024, 13:54"
% Table,Table 15 - Global Matrix Evaluation 1
% freq (MHz),De-embedded S-parameter (1),,,,,,,,,,
83,0.06842157143201902+0.8320956686531027i,-3.7352696516648034E-7+2.614781686476061E-8i,0.4695752500747278-0.28484411020590783i,-0.010956268740633672-0.03403944356696337i,-0.0030233214375443972-0.002027485127698419i,-4.6401783202124666E-4-2.459165825014263E-4i,-9.971933834277606E-5-7.241365009625345E-5i,-2.846435476925359E-5-2.3891880287872546E-5i,-9.065374071731014E-6-7.933036599346829E-6i,-3.036100932746852E-6-2.6580887357479025E-6i,-9.511809961215196E-7-9.055238152551495E-7i
,-3.7382513690579103E-7+2.521652688481971E-8i,0.0684427176969249+0.8321013050461611i,-9.471646287731489E-7-9.033877985645092E-7i,-3.019383023980857E-6-2.6614099687885083E-6i,-8.974500324068355E-6-7.95105253069072E-6i,-2.7969010923115913E-5-2.383457359464053E-5i,-9.842399880110862E-5-7.11819064221522E-5i,-4.641420543735296E-4-2.4293036049821985E-4i,-0.0030207884277454297-0.0020223664509938046i,-0.010971387646293204-0.03404750306995631i,0.46960078358476365-0.2848667162482212i
,0.46934146335074645-0.28493249246096514i,-9.58551589369661E-7-9.076434751502968E-7i,0.6996520306119012+0.4436726357278021i,0.053040720003087856-0.1011377510292526i,-0.0021462305958138807-0.011428069085563305i,-4.6296235846498044E-4-0.0016050483048379428i,-5.2367118841310364E-5-3.890449446215148E-4i,-7.2404909031029426E-6-1.1832070199767058E-4i,-1.467867823579804E-6-3.8411653499161234E-5i,-4.4564262591883313E-7-1.2868804464456536E-5i,5.8980500140667215E-8-4.145539925129022E-6i
,-0.0109385278868304-0.03405704306979459i,-3.062589506191786E-6-2.6701332863610536E-6i,0.05297716885847765-0.10114350134364725i,0.8802463314411195+0.4443487468255233i,0.05468993872804279-0.1113777991017418i,-0.0028101965441372635-0.012232549453897278i,-5.768003470670116E-4-0.0016909148513018974i,-7.826249969943162E-5-4.074437651811287E-4i,-1.393658929513798E-5-1.2320917944441708E-4i,-3.520659101265393E-6-4.0332042877683425E-5i,-4.405634033937155E-7-1.2871965691299583E-5i
,-0.0030203601311614725-0.0020319542432925973i,-9.15578557965882E-6-7.961846449304739E-6i,-0.002194957069894037-0.011435027153077423i,0.0545381225508688-0.11153649771079728i,0.8797120122949903+0.4443457434199297i,0.05447824528943969-0.11148668621241917i,-0.002813700976023831-0.012218932915151096i,-5.85527643382439E-4-0.0016908252705413165i,-8.20967929455898E-5-4.0188781690278725E-4i,-1.3881738300369481E-5-1.227729005055116E-4i,-1.4723815098432054E-6-3.835788205381353E-5i
,-4.637726644257745E-4-2.5016549438223334E-4i,-2.8758598621014308E-5-2.4033770016914914E-5i,-4.670872393535627E-4-0.001603825149300045i,-0.0028114154353695055-0.012235950689991483i,0.05465259712572102-0.11132030735342616i,0.8795561922123816+0.4441744507336751i,0.05465830597745151-0.1113713761856737i,-0.0027764492518638265-0.012203146591261253i,-5.888060724384425E-4-0.0016855259227907778i,-7.795934757436128E-5-4.0279272652264994E-4i,-6.7693386722080154E-6-1.1768463143009504E-4i
,-1.0043746525754633E-4-7.31178964735365E-5i,-1.0036660799217671E-4-7.312210542273626E-5i,-5.5209687550006484E-5-3.853900426513792E-4i,-5.955162347934031E-4-0.0016847726051962882i,-0.0028063127239172964-0.012249906785961492i,0.05453573155433741-0.11133901879018412i,0.8796532039207576+0.4442854722753532i,0.054523611961540736-0.11135614014856093i,-0.0028494937685459134-0.012242428160694218i,-6.049068302443805E-4-0.0016732992582135892i,-5.442134167001418E-5-3.8311151999867953E-4i
,-2.8673430130743548E-5-2.3901251523929235E-5i,-4.636869651221454E-4-2.5008276178481925E-4i,-7.594002629260835E-6-1.1695175183752556E-4i,-8.228849872419826E-5-3.99867998376061E-4i,-6.14717605908151E-4-0.0016860775445655752i,-0.0028430828877703835-0.01223227399981523i,0.05445141518563457-0.1114390838954436i,0.8798822722111949+0.4443446890357932i,0.0544700629708173-0.11151245795768189i,-0.0029144598665815976-0.012261503749514817i,-4.8319393671657603E-4-0.0015949421830553706i
,-9.07369821812253E-6-7.935119162287315E-6i,-0.003020252991111718-0.002031690686516581i,-1.7220317382836014E-6-3.811000306740222E-5i,-1.4569415382226053E-5-1.2123966970174261E-4i,-8.860620495156094E-5-3.938477606355654E-4i,-6.286515942091984E-4-0.0016694150291108297i,-0.002945304269254259-0.012257159352714559i,0.054350460272579906-0.11171504311493195i,0.880065930545961+0.4444762891862805i,0.05444096312405154-0.11172891405210364i,-0.00222744290337464-0.011434274941987798i
,-3.0464714137689424E-6-2.678179906889422E-6i,-0.010936407598903516-0.03405453818145081i,-4.602860309008312E-7-1.2792732129756497E-5i,-3.424219866715184E-6-4.002879820808938E-5i,-1.3473912494698488E-5-1.2133681160728224E-4i,-7.952549317028053E-5-3.9737581596979525E-4i,-6.018831990515438E-4-0.0016690344017746433i,-0.0028649226504521364-0.01223928909793158i,0.0546056359356419-0.11142405019252288i,0.8801935843384036+0.44429533514531694i,0.05293038877094548-0.10121815563064605i
