% Model,TWA_Ragonal_like_plasma_for_Sij_centerfed_13strap_with2passive.mph
% Version,COMSOL 6.2.0.339
% Date,"Aug 29 2024, 12:05"
% Table,Table 19 - Global Matrix Evaluation 1
% freq (MHz),De-embedded S-parameter (1),,,,,,,,,,,,,,,
86,0.10880765444857589+0.8317470545113623i,-9.133719659526606E-6+1.4597521718038068E-6i,-9.118133281861503E-6+1.3714413921220559E-6i,-8.561454104603634E-6-7.801867499773812E-6i,-2.3254463667548798E-5-2.04075376849245E-5i,-9.578215215325321E-5-6.084678543512374E-5i,-4.4613673132396756E-4-2.0655745376457537E-4i,-0.0029142844330401025-0.0017242017721264304i,-0.011507663548173768-0.031844071463287896i,0.4574357092427257-0.2916879738122624i,-0.01166848182573877-0.03174492651075415i,-0.0030030203116571262-0.0017375338322473898i,-4.392014980860679E-4-1.854443961038962E-4i,-8.756830783372509E-5-5.731128398240002E-5i,-2.2335698053293217E-5-1.9139183177727893E-5i,-8.677170830809498E-6-8.989983141035531E-6i
,-9.156530292541278E-6+1.4529275133197573E-6i,0.10876163932737395+0.8317534385586509i,-3.4384032807291117E-8+7.791441808248885E-9i,-0.012123561237695094-0.032308097121626314i,0.457491549229109-0.2912211139632448i,-0.01155556169828582-0.03176444460388568i,-0.0028664459634629236-0.00173480679670329i,-4.357253036619289E-4-2.012835056605136E-4i,-9.552175516690779E-5-6.318330753248255E-5i,-2.445259358076524E-5-1.9727340227710198E-5i,-8.533309039957226E-6-6.853139582615482E-6i,-2.933164119969597E-6-2.393563328525628E-6i,-1.0015125405139114E-6-7.929462992700721E-7i,-3.4012264026275195E-7-2.6993446851755226E-7i,-1.0588864166329035E-7-8.83081032971959E-8i,-4.570448408416642E-8-3.573572645524897E-8i
,-9.153153886022469E-6+1.449625619595877E-6i,-3.3937742985863546E-8+8.145889688322498E-9i,0.10885172946769592+0.8317596859055949i,-4.375368200811575E-8-3.349976656067248E-8i,-1.099358785014233E-7-8.740181768961902E-8i,-3.476255126485678E-7-2.64735432106492E-7i,-1.0004160262427714E-6-7.853948885351893E-7i,-2.9298255938804533E-6-2.387283142387012E-6i,-8.69031209197704E-6-7.204654793198269E-6i,-2.427355292255137E-5-2.0066471061361925E-5i,-9.422463334709681E-5-6.365045892069575E-5i,-4.358210357799714E-4-2.1879267287016216E-4i,-0.002862550400105137-0.0017586722346417225i,-0.011529155370605794-0.0318146371285437i,0.4574519544551719-0.29109952289397495i,-0.012000381153017837-0.03230148857037493i
,-9.074368773124254E-6-7.656843443289279E-6i,-0.011948360474208783-0.03227635861754074i,-4.439442082348493E-8-3.359033893126695E-8i,0.9074227392585223+0.4063664112486689i,0.04955196150081583-0.09965900680258748i,-0.0021154501772213206-0.011689515100979283i,-4.6293375980174974E-4-0.0016866712500015369i,-6.26535685720454E-5-4.1367387772068355E-4i,-1.087804037908026E-5-1.2856934561740314E-4i,-1.2215319843400321E-6-3.78861753576516E-5i,-6.350525481203226E-7-1.3815827905701044E-5i,-2.761606797838866E-7-4.800695333483909E-6i,-1.08521247649923E-7-1.6348490537608314E-6i,-3.562575232038762E-8-5.5968130238286E-7i,-5.2417719794601144E-9-1.7504760142394574E-7i,-3.177277808724025E-9-7.350989022374296E-8i
,-2.4506225362465094E-5-2.016990542678348E-5i,0.4572350388444752-0.29115420117902685i,-1.1041330596317652E-7-8.894034223313758E-8i,0.0494858824752545-0.09983283918937885i,0.6948900029639741+0.4475750144861524i,0.04940817210186432-0.09727935970910716i,-0.002233505319378039-0.010590675265269243i,-4.716724247009885E-4-0.0014707783000956992i,-5.5237061144937414E-5-3.644565057680589E-4i,-5.170194443066819E-6-1.0052714342999913E-4i,-1.8586565825886086E-6-3.5254294008231035E-5i,-4.942133091278299E-7-1.2191358790459025E-5i,-2.0863201698336342E-7-4.110064421731923E-6i,-6.02148147801215E-8-1.3960486398762175E-6i,-1.8299132996408888E-9-4.3324679608926633E-7i,-5.26546813661066E-9-1.8597945846605804E-7i
,-9.534080765509336E-5-6.446400624844051E-5i,-0.011482793391270573-0.03181097549704125i,-3.44762823611837E-7-2.749418334961333E-7i,-0.002157660535480991-0.011702201394658936i,0.049525657241010886-0.09754452561761001i,0.8905259194722323+0.4253487371425061i,0.051102080492718784-0.10902521779322535i,-0.0029043288487297283-0.011627920473583374i,-5.458651267275023E-4-0.0016265401051188128i,-5.517893014374692E-5-3.630210707957876E-4i,-1.4816440101684696E-5-1.1903500492448774E-4i,-2.2974995937943845E-6-3.961395784164147E-5i,-9.9029891535866E-7-1.3219774721472472E-5i,-2.843678841183092E-7-4.415893399489969E-6i,-3.0014615470540647E-8-1.3533864596151828E-6i,-2.2927369283448014E-8-6.20624904560404E-7i
,-4.34219545778362E-4-2.1632339600635586E-4i,-0.002857409833872334-0.0017669153218215123i,-9.513493710769835E-7-7.934209520515979E-7i,-5.168077505451799E-4-0.0016916800203982609i,-0.0021658892143784007-0.01060213719043618i,0.050370081585661336-0.10942308106834547i,0.889030919150727+0.4252743316617056i,0.05037819458633821-0.11012507009560561i,-0.0028890851016958076-0.011689636971776256i,-4.640494327006958E-4-0.001485240027058905i,-9.202015271230401E-5-4.0190962757105387E-4i,-9.271204958748908E-6-1.1341014927437856E-4i,-3.2951632539729933E-6-3.84556612567559E-5i,-1.1410909524467974E-6-1.2408251645509036E-5i,-2.5021723653255307E-7-3.6547351062244747E-6i,1.9196236447104262E-7-1.8327190144061148E-6i
,-0.0028547386842086887-0.0017701533709699956i,-4.350184018223172E-4-2.1689341047660638E-4i,-2.8277894971537536E-6-2.1110341871739147E-6i,-1.1271055429678741E-4-3.647108031538992E-4i,-5.897164647066579E-4-0.0014591566823837217i,-0.0030840120378672724-0.011855264218435172i,0.050880911512065856-0.11004461091925169i,0.892532703649752+0.4283489454393873i,0.051100251861873766-0.1103793199554992i,-0.0023841373210375105-0.010803618290140414i,-5.562551979054622E-4-0.001741453678562137i,-1.039646956839785E-4-3.5138564753536545E-4i,-1.6449183036387436E-5-1.1693790767941355E-4i,-6.586008789139942E-6-3.7877918151828644E-5i,-2.4952822413081886E-6-1.1114018724998906E-5i,1.5839318193973962E-6-4.223350240480737E-6i
,-0.011477267453939363-0.03180280612602321i,-9.5495561694875E-5-6.445002109112941E-5i,-8.698922943586493E-6-7.222788309619653E-6i,-5.780400432489608E-6-1.1927886880769509E-4i,-5.2829651439067144E-5-3.442176784697032E-4i,-5.65750261553026E-4-0.0016110894397412202i,-0.002840232286188192-0.011656275183469024i,0.050779467484650634-0.10936991459213515i,0.8897879290392638+0.425397872619907i,0.04953106710185037-0.0970745141030777i,-0.0022053222021855964-0.011372565414788196i,-5.362939128540786E-4-0.0016247935422348423i,-6.36903559374704E-5-3.8830608929488815E-4i,-7.473484060639905E-6-1.1855412463990036E-4i,-4.799314399524264E-7-3.5219956685354135E-5i,8.654886278157482E-8-1.4914224580153944E-5i
,0.4572582660038302-0.29116959107358364i,-2.4478076596570197E-5-2.010075126217813E-5i,-2.421777275743667E-5-2.0237971879337733E-5i,3.842169566233067E-7-3.731191036623498E-5i,-9.440928577312798E-7-9.890678299829926E-5i,-6.154062053971123E-5-3.605823166843951E-4i,-4.787526515591176E-4-0.0015083691726367294i,-0.002353512122502856-0.010695459817632893i,0.049734427313214286-0.09731445376483171i,0.6960799201627315+0.4465552420982129i,0.04914895784306544-0.0975340656789212i,-0.0025000898864958694-0.010943878264909517i,-5.183338531377592E-4-0.0014471424553947408i,-5.388279879805294E-5-3.324958616877104E-4i,-2.363315435907076E-6-9.403449013654302E-5i,3.118737347688761E-6-3.990907499455608E-5i
