% Model,TWA_Ragonal_like_plasma_for_Sij_centerfed_11strap.mph
% Version,COMSOL 6.2.0.339
% Date,"Aug 26 2024, 13:41"
% Table,Table 17 - Global Matrix Evaluation 1
% freq (MHz),De-embedded S-parameter (1),,,,,,,,,,,,,
107,0.36266515139822914+0.7748863482631824i,-6.847289451336339E-6+3.3907821311010475E-6i,-6.964619430331639E-6+3.429776610031956E-6i,-2.429104093453053E-5-1.502720251048508E-5i,-8.279881146045546E-5-4.2957923471548785E-5i,-3.37168251472316E-4-1.1586011999401614E-4i,-0.0022039878592403413-8.037706072399507E-4i,-0.015204765479557993-0.021457293032900802i,0.36940809047262013-0.36098595234514685i,-0.01527146056401407-0.021558589973597313i,-0.002235830034179836-8.012452052107589E-4i,-3.413742694463091E-4-1.144776372381252E-4i,-8.518629020279233E-5-4.7029672834600846E-5i,-2.424088839344423E-5-1.597951213528156E-5i
,-6.8297904518901296E-6+3.385542398534982E-6i,0.36116397250101845+0.7744561456538216i,-2.813826805743803E-8+2.1181160009709887E-8i,0.36739254520889675-0.36621867925826274i,-0.015509463802002507-0.02178847951603257i,-0.002275178677106633-8.54605922801355E-4i,-3.532556512773392E-4-1.371957131303117E-4i,-8.792363629540058E-5-4.521952765288138E-5i,-2.3686183357665046E-5-1.5482230288214115E-5i,-8.82717574941764E-6-5.293177978070827E-6i,-3.0230786394605937E-6-1.7561905410148236E-6i,-1.0475750440216674E-6-6.007819694629796E-7i,-3.913152681107073E-7-2.0903427057390023E-7i,-1.336954924576904E-7-7.886191756697728E-8i
,-6.828926970474093E-6+3.387539142717737E-6i,-2.7860181565842468E-8+1.8193056006042863E-8i,0.36116526178176767+0.7744466985893881i,-1.30063277246743E-7-7.528058607274134E-8i,-3.8005618007935374E-7-2.0232469796052403E-7i,-1.067879303305703E-6-5.905673757611942E-7i,-3.050475339022647E-6-1.74886447713529E-6i,-8.87275046048434E-6-5.204151477498109E-6i,-2.4231717473853572E-5-1.511653930865036E-5i,-8.834123396807175E-5-4.534867445047606E-5i,-3.553389294599831E-4-1.3660821117277198E-4i,-0.0022774079203226175-8.53935230522734E-4i,-0.01561593236666408-0.021830122363398357i,0.3674093285472784-0.36605176739167994i
,-2.431193785724637E-5-1.5060141149400322E-5i,0.36712898514672554-0.36611462149771395i,-1.3913980011525083E-7-7.095968822377965E-8i,0.7695326832016597+0.36314631167035294i,0.033025040684179836-0.08698410593138635i,-0.0019264818585466676-0.008234596934792676i,-2.6827417128768725E-4-0.0012840896445776215i,-3.197457473234964E-5-3.417270130121807E-4i,1.8023143684236885E-6-9.758348040386264E-5i,-6.47437903306553E-7-3.57756121389292E-5i,-3.2135011771967943E-7-1.21455947634073E-5i,-9.935972908484897E-8-4.19264075988134E-6i,-6.347700714462667E-8-1.5366280584762743E-6i,1.3483219800328903E-8-5.250392612187068E-7i
,-8.50285979430335E-5-4.201819386950528E-5i,-0.015522973963878353-0.0217808526449332i,-4.6861845705053466E-7-2.349424312703064E-7i,0.03258973679209043-0.08722382096793305i,0.9389927969306184+0.31998111444224486i,0.031208786414928184-0.0950082426706157i,-0.0025216669910687827-0.008603476711468468i,-3.7803493910287323E-4-0.0013278307853383338i,-2.8726049304683724E-5-3.0385495339415377E-4i,-9.515247074361995E-6-1.0855880156052588E-4i,-3.5204246331774264E-6-3.558392542649112E-5i,-1.1379082697067249E-6-1.1851107858747653E-5i,-2.507862589068047E-7-4.672641408036241E-6i,2.4555930637948723E-8-1.5885265712259893E-6i
,-3.4424287997950845E-4-1.265245129867915E-4i,-0.0022791107992928485-8.614677204466196E-4i,-1.072759224534004E-6-1.239511742309184E-6i,-0.002111558219267946-0.008463807779982107i,0.03173402675941607-0.09706189512428916i,0.9394964586011673+0.32022678225110635i,0.031219968011968732-0.09510460335498291i,-0.0026389461201341276-0.008668285323899296i,-4.2475157889160583E-4-0.0011250142659864936i,-6.31212390894793E-5-3.3468128397691666E-4i,-1.9365655057579592E-5-1.063277902502752E-4i,-7.860640079699232E-6-3.385034608865776E-5i,1.2756557628898993E-6-1.2480596242879086E-5i,7.689020001853592E-7-4.091802629686073E-6i
,-0.002223422041728838-8.221519783238164E-4i,-3.558368713108014E-4-1.3709918231837704E-4i,-3.1972044166688087E-6-1.7789329796740518E-6i,-2.9269776886652445E-4-0.00128244879805777i,-0.002653225699570676-0.008681107065235005i,0.031341940799363754-0.09489798470131504i,0.9366828362864923+0.3190845815923833i,0.031531004004242524-0.09471931998557034i,-0.0019961162101025925-0.008005958363889872i,-3.505625047262247E-4-0.0013270438581362992i,-5.20867410065977E-5-3.4786453142121023E-4i,-1.124622104281546E-5-1.0848698317944327E-4i,-3.1474088104201064E-6-3.8165471366808654E-5i,-1.1692350010845093E-7-1.2607330210783924E-5i
,-0.015140613626271629-0.021521026964007015i,-8.819826380154316E-5-4.562342983649899E-5i,-8.98884937932372E-6-5.600991835686621E-6i,-3.31827598141544E-5-3.393689751858774E-4i,-3.754735769490199E-4-0.0012868377677507509i,-0.002708914326386467-0.00861782486569152i,0.031514122732941095-0.09475004361404654i,0.9378013499588993+0.3190679126524394i,0.03261879100776694-0.08629257172411275i,-0.002305173261739603-0.008695546544130522i,-3.8566637173215906E-4-0.0013132296402678582i,-5.7470959499145315E-5-3.394708856289202E-4i,-5.045497128090702E-6-1.1404190382191965E-4i,1.2822373676832285E-6-3.579328571916708E-5i
,0.36895929717006026-0.360921605413779i,-2.430531139463871E-5-1.5172053021377768E-5i,-2.4616443458314364E-5-1.5470092322762E-5i,-3.110314887838002E-7-9.854371558653052E-5i,-2.8428034252300323E-5-3.2189012870158175E-4i,-3.0042871882513705E-4-0.0011990132874956994i,-0.0019400323249120113-0.007932725709681268i,0.03269778662588592-0.0855109943751966i,0.7584913617781285+0.37915344924679795i,0.03291576167969272-0.0858836831937591i,-0.001998787621444519-0.008029404044108531i,-3.122633867926024E-4-0.0012098893798616812i,-1.994072029635162E-5-3.359175351318113E-4i,2.632311231496573E-6-9.990338170513145E-5i
,-0.015138212953850776-0.021518172217975307i,-8.923400949030302E-6-5.204028487778508E-6i,-8.84779616940031E-5-4.639982605709512E-5i,-1.0667074258062632E-6-3.5845821052911315E-5i,-1.012896643750251E-5-1.118007296469024E-4i,-4.757071560237594E-5-3.5057576212100015E-4i,-3.2039744796643125E-4-0.0013433543999972369i,-0.0020723300216498614-0.008614826199179988i,0.032888060130026237-0.08536696273342276i,0.9387960320994063+0.31954221145714923i,0.031344076173655304-0.09480209407375781i,-0.0025499894258551392-0.008645817312287907i,-3.066621751909685E-4-0.001329973405863875i,-2.0715262320772072E-5-3.499433998345742E-4i
