% Model,TWA_Ragonal_like_plasma_for_Sij_centerfed_11strap.mph
% Version,COMSOL 6.2.0.339
% Date,"Aug 26 2024, 13:33"
% Table,Table 17 - Global Matrix Evaluation 1
% freq (MHz),De-embedded S-parameter (1),,,,,,,,,,,,,
105,0.3401019970289414+0.7832634280183569i,-7.091052993565579E-6+3.2452298245361313E-6i,-7.220753245634789E-6+3.283201115063485E-6i,-2.4334434857705E-5-1.5556230044565582E-5i,-8.326681492076603E-5-4.4788990344385816E-5i,-3.436197097872745E-4-1.2123872678561362E-4i,-0.0022560115232700207-8.649565278836941E-4i,-0.015040465270503768-0.022307420725595665i,0.377975247215757-0.3558994873464988i,-0.015103331870954752-0.022422309246596817i,-0.0022897110753099803-8.646868351594613E-4i,-3.4795462821637896E-4-1.204945141073929E-4i,-8.583617673627359E-5-4.928220149029463E-5i,-2.4294973456292156E-5-1.6583321993464153E-5i
,-7.072379567869089E-6+3.2404400629967437E-6i,0.3385790362833403+0.7827584946496297i,-2.932290289404296E-8+2.0471418155712114E-8i,0.37605902778510586-0.36128602344048355i,-0.015340477579437278-0.022655708082774322i,-0.0023284991169275956-9.192996681203574E-4i,-3.594293700673321E-4-1.439890840254616E-4i,-8.86252413290883E-5-4.708997889036394E-5i,-2.3660354763303644E-5-1.60187754907147E-5i,-8.823086150836995E-6-5.498623421062641E-6i,-3.014263322489208E-6-1.82101197150584E-6i,-1.0413048845065393E-6-6.222041377697213E-7i,-3.8935317874557223E-7-2.1679596781492245E-7i,-1.3228836085372266E-7-8.122338596089231E-8i
,-7.07149826639217E-6+3.242602160274013E-6i,-2.88812492273651E-8+1.7285204234867725E-8i,0.33858073371918435+0.7827488592799519i,-1.2847338508872438E-7-7.736504980550318E-8i,-3.774863658372972E-7-2.0958864548123914E-7i,-1.0629989675209668E-6-6.116795680740231E-7i,-3.043424655631645E-6-1.813844566682486E-6i,-8.872333643235455E-6-5.402145707601088E-6i,-2.4282253409692846E-5-1.563791619837221E-5i,-8.90964889377631E-5-4.724978251462835E-5i,-3.616540624176363E-4-1.4356760498574226E-4i,-0.002330200299722196-9.189185308020239E-4i,-0.015451269883467506-0.022703510968863524i,0.37605562030859074-0.36111673435532377i
,-2.436040503140852E-5-1.5588298260696764E-5i,0.37578452152048636-0.361186438610006i,-1.3825875014728266E-7-7.304586413892395E-8i,0.7646655867016585+0.3691279071581201i,0.03429322253138338-0.08804960653766483i,-0.001954584021255441-0.008423814927798394i,-2.78213536308327E-4-0.0013011698968020007i,-3.290698308862131E-5-3.44280263966315E-4i,1.8519383130051546E-6-9.782179448582664E-5i,-6.014978362387357E-7-3.5873778394726585E-5i,-3.094664080525731E-7-1.2145906580413658E-5i,-9.405840967588685E-8-4.181237571469679E-6i,-6.306972857217977E-8-1.5325584395144601E-6i,1.2956744355413045E-8-5.215960141980592E-7i
,-8.577512234137261E-5-4.3833846317768225E-5i,-0.015354168805112551-0.02264740847974571i,-4.6965571906608585E-7-2.4684498027132103E-7i,0.033843076849617335-0.08832301314455178i,0.9356298397154741+0.3289625105158631i,0.03263246687243123-0.09630099574093548i,-0.0025585252592977485-0.008816881611509383i,-3.900399905033376E-4-0.0013474934657775695i,-2.9910220487639577E-5-3.043044903742251E-4i,-9.33441451696234E-6-1.0912516334489948E-4i,-3.493072908401685E-6-3.569063929314821E-5i,-1.1263711082516498E-6-1.1845661192708997E-5i,-2.3163301610612852E-7-4.68651025147269E-6i,3.079602879549753E-8-1.5868000807541849E-6i
,-3.505625368003697E-4-1.331389940816922E-4i,-0.0023320811912081177-9.272095193209932E-4i,-1.0501170532791167E-6-1.2864741218641326E-6i,-0.002142243109318892-0.00867641821454112i,0.033284005429626465-0.09842465559077232i,0.9361186372806632+0.3292247647922849i,0.03266704352151033-0.09640814641211827i,-0.002683080216655919-0.00889014058431039i,-4.4875205851055704E-4-0.0011386570588330772i,-6.424749207790076E-5-3.3661295107474627E-4i,-1.9507979324440012E-5-1.0697048064889921E-4i,-7.930663546997473E-6-3.398817614770388E-5i,1.395583359023754E-6-1.2486758733795066E-5i,8.084830762893361E-7-4.0719497075076175E-6i
,-0.0022759662160209033-8.859108528638153E-4i,-3.621686599130362E-4-1.440403680412407E-4i,-3.1966744592259156E-6-1.8479681395487436E-6i,-3.0470114035673795E-4-0.0013002030795450418i,-0.002693590984072889-0.008905523833556398i,0.03277083305564033-0.09618103671966341i,0.9332398138971715+0.32800200220107517i,0.032965400433791266-0.09597764465134075i,-0.0020285259272512625-0.00819621989228163i,-3.618122279665164E-4-0.0013469069667529803i,-5.3015921134731404E-5-3.506260132302373E-4i,-1.1157361072700722E-5-1.0909440379847648E-4i,-3.0934975416871796E-6-3.840502894124047E-5i,-9.416474508573413E-8-1.2631453388943427E-5i
,-0.014966519192970169-0.022372175334014532i,-8.89183894415969E-5-4.7523895313441114E-5i,-8.996720045627626E-6-5.810440972201561E-6i,-3.431043078028104E-5-3.4172739612851264E-4i,-3.886111311191442E-4-0.0013032696579127882i,-0.0027551366072053143-0.008839628871634664i,0.032953680712442354-0.09601385449873924i,0.9344130671291678+0.3280061742076095i,0.03389733683396651-0.08739911115664119i,-0.0023300390362480327-0.008914086071800786i,-3.9862062353849723E-4-0.001333270303526037i,-5.847704824923954E-5-3.418415366224407E-4i,-4.694177884985272E-6-1.1504950160104732E-4i,1.3935872167721911E-6-3.5907719260618764E-5i
,0.377510773425621-0.3558433727062686i,-2.435480209373213E-5-1.570135225810994E-5i,-2.4686438753652083E-5-1.603160162935994E-5i,-4.137933568708475E-7-9.892523523559785E-5i,-2.881628981921186E-5-3.238358651017256E-4i,-3.1354400091209876E-4-0.0012145264411488282i,-0.001971699930677752-0.00811383072406883i,0.03393475530765228-0.08656405695569937i,0.7533066777555852+0.3852029520954861i,0.034193507651092386-0.08694788283037358i,-0.002027623549876009-0.00821833677653751i,-3.2379790429736785E-4-0.0012266518337049326i,-1.9648246306799486E-5-3.391718044962221E-4i,2.689344714849807E-6-1.0048167810008218E-4i
,-0.014964042428423974-0.02236895868361374i,-8.926806520278336E-6-5.403641295155091E-6i,-8.915382643575884E-5-4.836536700315694E-5i,-1.0478072483779906E-6-3.594677995176679E-5i,-9.926817502682705E-6-1.1255273532419368E-4i,-4.8269878613039455E-5-3.53220222819289E-4i,-3.284308981937561E-4-0.0013620323365330336i,-0.0020927971634415363-0.008814867865086149i,0.03413190505711317-0.08641324863541594i,0.9354208463461773+0.32846430384605463i,0.03276826713713762-0.09607697694919677i,-0.002582843651462779-0.008858699567849793i,-3.140541285288312E-4-0.0013479070559351334i,-2.0573177206043196E-5-3.530182977389363E-4i
,-0.002275809910193692-8.863567451357311E-4i,-3.0621448419032994E-6-1.791938902703225E-6i,-3.612493903853511E-4-1.4472091815954957E-4i,-4.757552465541203E-7-1.2246831036409978E-5i,-3.626740510651233E-6-3.724535353293659E-5i,-1.1856508479010175E-5-1.1146216628293038E-4i,-5.1407548747570154E-5-3.600967984139019E-4i,-3.454588715770385E-4-0.001365768879556781i,-0.0019149668046100372-0.008195536089435964i,0.03293191231978641-0.09625958215939583i,0.934395323988694+0.32873769567804906i,0.03283343457021448-0.09599599671778265i,-0.0024918733857246106-0.008710206717703863i,-2.2239568369248437E-4-0.0013018632517763327i
